req_per_minute,avg_req_interval_ms,distinct_endpoints_accessed,error_rate,user_agent_is_known,missing_standard_headers,is_post_request,is_datacenter_ip,window_total_req,unique_ips_in_window,is_attack,payload_size_bytes
21.271872261469184,800.0,45,0.8657944595712621,1,0,0,0,153.7063406437936,18,1,0.0
10.990813999361244,2882.735587687517,3,0.004663455470310571,1,0,0,0,123.88725787327255,11,0,0.0
36.38528111796638,1509.2536392863508,54,0.6546472586634499,0,1,0,0,180.2290289143652,20,1,0.0
52.73284744439054,1349.9680588963613,5,0.014787761314032128,1,0,0,0,180.96968046460304,27,0,0.0
11.851860964403087,2498.485206961263,2,0.00933262844330142,1,0,1,0,126.0035508714112,6,0,1152.1408814905803
12.98662926410393,4440.961336724221,7,0.009831309134236597,1,0,1,0,103.8045418528962,13,0,1386.0954410603556
3.6442724100941613,3076.5175193805417,7,0.001512791378269662,1,0,1,0,151.99501616246425,25,0,1050.8554090829487
6.48625989371538,4556.922247314917,1,0.028181443541349518,1,0,1,0,157.30340786771478,14,0,947.7665591762061
18.75682445895413,800.0,51,1.0,1,1,0,0,122.30024010442281,9,1,0.0
722.1068325455593,12.38023965673788,3,0.09249741241052739,0,1,0,0,1387.2961392994644,3,1,0.0
12.861474408331508,2270.728203266044,13,0.010402976407040765,1,0,0,0,80.17478987753778,21,0,0.0
370.47601455773633,146.48946166611012,1,1.0,0,0,0,0,495.8315808769655,5,1,0.0
31.79710668179991,4670.971160989402,10,0.018837281717673807,1,0,0,0,131.3445217257429,18,1,0.0
7.514290719144364,8309.862368478774,2,0.013274274840869044,1,0,0,0,109.66349017822924,27,0,0.0
45.0683160236404,748.0177668564321,2,0.0711774890946891,1,1,0,0,5273.051539032702,265,1,0.0
16.848209743367764,2481.6602248032436,2,0.0017963230987562363,1,0,1,0,88.2000216627485,16,0,1125.1221366004183
2.3506241841463535,3054.661906581679,4,0.005351382105074297,1,0,0,0,179.36223482673415,22,0,0.0
28.58083242537889,7331.014182859288,2,0.00047002655797936217,1,0,1,0,145.86322953464523,14,0,317.5374499054034
21.4274643816139,2207.9541744760163,13,0.004209033416940851,1,0,1,0,162.381324362852,25,0,346.9728440318343
9.539854585340679,10126.234237614453,14,0.004256275723337509,1,0,0,0,165.36892306235066,27,0,0.0
12.918735726114743,2084.41520346804,5,0.015113717641734185,1,0,0,0,251.123700556212,11,0,0.0
6.177496039319517,1629.637031247781,9,0.009907420853918967,1,0,1,0,101.16829663533042,24,0,967.5956012964882
12.218618577179111,3545.6619468864224,10,0.006965700930026912,1,0,0,0,162.6401966889379,6,0,0.0
3.921910315336539,2177.3215508758485,3,0.030640984071091417,1,0,0,0,20.585062273034737,27,0,0.0
9.471234230569696,964.5266350444309,4,0.021985960107248115,1,0,0,0,209.66291962964482,9,0,0.0
14.532870815184967,800.0,29,0.9637712410918541,0,0,0,0,143.0186808201438,5,1,0.0
5.393338372616569,3456.9697265965874,5,0.0011264209122036144,1,0,0,0,42.56177056645714,11,0,0.0
32.10433195684336,1579.3298290468283,8,0.0018401474242905878,1,0,0,0,167.24911404149344,10,0,0.0
40.10698309793401,1943.481353640106,6,0.004824668711736116,1,0,1,0,174.9748515715246,23,0,908.4526109019175
8.551931562603908,1021.104411405812,9,0.026278361053444027,1,0,0,0,115.54712162176835,10,0,0.0
1.3182529414597988,2333.0141620302306,7,0.004715179381681543,1,0,0,0,113.72901325517284,9,0,0.0
25.81213678021019,682.4241359959715,1,0.06125590145152754,1,0,0,0,3000.0,358,1,0.0
7.199835447720952,1561.679297155763,13,0.002253870606100404,1,0,0,0,150.80212429792272,27,0,0.0
19.907593927193723,860.6366791564128,2,0.06453001978145301,0,0,0,0,4868.781611524014,250,1,0.0
28.055796177745957,6031.296120772115,1,0.01478462569909031,1,0,0,0,209.94915762847634,21,0,0.0
19.686508668123793,2425.938806385985,3,0.00011261700957942944,1,0,1,0,196.34872683974294,24,0,417.2570794130364
9.58084130625862,3751.0374879575756,10,0.0042822142234086105,1,0,0,0,75.01931151559934,24,0,0.0
32.379328832536665,953.3106635411475,2,0.044652512153522034,1,0,0,0,5400.089404849756,231,1,0.0
27.57706782923875,3230.352145770555,5,0.002899735170397704,1,0,1,0,125.084791966936,8,0,833.9084867820502
16.309717603035534,2712.1836864097354,7,0.002239970941045971,1,0,0,0,70.47198206488791,29,0,0.0
2258.8702631216097,25.36057801757611,2,0.0653342496639761,0,1,1,0,1960.4142619422214,1,1,178.15832953982496
23.43015663822225,5837.992621959165,11,0.020629959020694644,1,0,0,0,166.09279510700665,10,0,0.0
23.056642493560947,5288.2144708884625,14,0.009019740199317533,1,0,0,0,100.61500752732472,21,0,0.0
10.875507223887611,2139.695508394511,6,0.030559525276911362,1,0,0,0,199.81011199536016,24,0,0.0
1418.823644702717,2.734385568174009,1,0.14713370423568256,0,1,0,0,2555.5799925401084,2,1,0.0
24.083707501530963,2031.0867163112148,3,0.00817785051432949,1,0,0,0,148.16784973290396,28,0,0.0
213.0208713645673,115.18233599868745,2,0.9715373034598526,1,1,0,0,476.7027198797518,12,1,0.0
4.563894471227155,3802.526656950443,13,0.0001041560162338494,1,0,0,0,147.31670417744132,15,0,0.0
42.244218599592465,800.0,57,0.8102645640697207,0,0,0,0,190.6509099448665,14,1,0.0
19.139670386865173,1849.7035959941948,2,0.00449455439727003,1,0,0,0,146.28465742315075,24,0,0.0
15.430126481425326,4938.381791490583,10,0.0007914491494737765,1,0,1,0,122.59394313371095,19,0,1465.1911103252914
8.028816193942061,1967.179465208811,8,0.011717339388879106,1,0,0,0,217.51549530537903,13,0,0.0
11.653739359511897,5515.084085042028,14,0.0016881997536079144,1,0,0,0,174.3543796628762,29,0,0.0
39.27664061605434,531.70296558113,1,0.06232378787435597,1,1,0,0,4302.648498373188,418,1,0.0
10.63806257485819,3124.516782442661,4,0.0014785337967512168,1,0,0,0,157.16147147177873,19,0,0.0
6.140347978544352,2383.6490819003925,10,0.0028998268785231413,1,0,1,0,104.94200295192944,10,0,798.5292294100901
13.866471599264942,1341.1367991067448,7,0.00619155394958244,1,0,0,0,106.28156008102363,9,0,0.0
2.6925487509757726,1551.9132153087262,12,0.006365566626504158,1,0,1,0,195.39316117200926,21,0,1465.3154572898297
27.252360636499283,1018.1443851177685,1,0.05073803316329086,1,0,0,0,6760.534950324163,241,1,0.0
26.335716782081853,2941.358561693751,13,0.022185069718971998,1,0,0,0,145.73999213518763,13,0,0.0
17.59683342278136,3578.717870643566,56,0.3451051798331673,0,0,0,0,201.78940906119522,13,1,0.0
7.800457046958018,2093.1899209634685,10,0.004930678333972243,1,0,0,0,150.5126328545081,8,0,0.0
16.51615586496879,3211.3391248331613,12,0.011651547478179846,1,0,1,0,186.1894369961695,10,0,371.6847426172575
1022.9045775926259,17.933578208509346,3,0.0023165663685433407,0,0,1,0,2107.798806631197,2,1,124.7928549357073
19.03585047857479,2528.2419218883256,10,0.0058764538091412525,1,0,0,0,142.812426218734,16,0,0.0
261.01953616607506,174.05576736852873,1,0.6576611024997341,0,1,0,0,562.011463523881,8,1,0.0
7.967014207293395,3010.9378958119064,10,0.006809526584349397,1,0,0,0,188.11597427006237,23,0,0.0
5.559246872562632,4551.33426086282,11,0.0060784579046871305,1,0,1,0,151.09016082962967,16,0,367.3173076863243
10.450288961365166,3663.0145408821454,6,0.001290049806364166,1,0,0,0,202.70021330747753,8,1,0.0
11.387164272784707,1847.0421863639203,40,0.5617136407744395,0,0,0,0,284.41224436922414,17,1,0.0
3.5100255840026664,3265.171070222329,12,0.006632193160819497,1,0,0,0,138.61539593119792,15,0,0.0
41.43737565381125,842.1814632314995,1,0.0661717412863817,0,0,0,0,7099.252851105982,278,1,0.0
17.473859566590946,2175.593720498282,1,0.0284493912263922,1,0,0,0,139.4800667573927,10,0,0.0
31.3916481549123,3554.538572699535,8,0.007439941243685201,1,0,1,0,234.2328001704347,7,0,887.4140156696685
26.5476716985583,1058.281286977936,2,0.024443923370839896,1,1,1,0,4261.9316250392,313,1,128.28900684697538
34.429049415418284,973.0758306601876,53,0.5697727370283397,0,0,0,0,127.49118094582072,21,1,0.0
14.74911238969882,1214.6283080590601,7,0.0021061433323240493,1,0,0,0,254.61496224832925,29,0,0.0
3.596854157447232,7513.59487968818,14,0.027241902235479763,1,0,0,0,84.69937203249613,22,0,0.0
12.720004286406727,3759.9475259166775,3,0.003811954361034203,1,0,0,0,196.95461206632916,8,0,0.0
15.691908816972227,3320.379575903653,11,0.026064374230419886,1,0,0,0,121.37839611829261,15,0,0.0
27.535982881578008,1251.8085795073505,3,0.030302900433663918,1,0,0,0,182.2592487536456,6,0,0.0
29.85790459362068,852.2493065550439,2,0.05684204395268508,1,0,0,0,6560.340831839238,320,1,0.0
1862.3628143746114,14.334135908969785,2,0.013515346652244069,0,1,0,0,2095.149118832449,4,1,0.0
19.154595800347384,3031.8712274952836,7,0.012140494628731596,1,0,1,0,191.99569716619587,7,0,1040.3864180395149
6.054642853095375,3906.566386669734,5,0.018435229065680563,1,0,1,0,192.82843314822134,26,0,1411.5056541058364
34.503898192289206,2318.571965538337,7,0.00282507798308267,1,0,1,0,204.74488247630563,27,0,947.3561199472341
6.0085803542135965,4599.474084566392,6,0.0024364898165967794,1,0,0,0,231.33909440876167,24,0,0.0
1436.1667438962043,15.47247618258266,2,0.0,0,1,0,0,1967.9813658757098,3,1,0.0
14.525731367104209,1762.4832390047268,10,0.012556984474938915,1,0,1,0,82.95476152871326,29,0,233.42010631087544
12.704213114598165,2486.916287378723,3,0.015589439702401705,1,0,1,0,247.2166262943487,29,0,624.2898495514585
19.696628687998327,2623.8472422939417,10,0.00627499602531466,1,0,1,0,123.22614637025781,15,0,649.1442039236974
18.360170989239734,931.5058225130863,1,0.04410940711142638,0,1,0,0,5775.30352668895,282,1,0.0
6.757985601421857,2437.239572339362,4,5.857034723395226e-05,1,0,0,0,239.22251997093062,19,0,0.0
9.639306198392859,2298.6629967608383,6,0.001712677743164676,1,0,0,0,152.87863104378775,25,0,0.0
25.65551841322315,4696.011209066563,11,0.008674451223715345,1,0,0,0,152.751205437438,26,0,0.0
24.655747569217,4619.7981362131095,14,0.013700926987595948,1,0,0,0,173.3750259484178,23,0,0.0
9.985074534130087,1617.7937163379058,2,0.0021495045550392715,1,0,0,0,161.397403253132,25,0,0.0
7.2816630398910425,3441.319225331462,11,0.010622976583978979,0,0,1,0,39.23042850899516,25,0,999.261908857961
4.586815748756388,1058.7700971471788,2,0.002944089164663809,1,0,1,0,168.0247478661957,15,0,1003.1644261031112
3159.6742962656044,10.132473719743256,3,0.14431112104632013,0,1,0,0,2409.9304930090652,2,0,0.0
4758.107662178742,12.547860886568532,3,0.13253334791468763,0,1,0,0,2281.6164719337694,2,1,0.0
14.869739106619502,2002.0646403249477,9,0.009297610165652897,1,0,0,0,126.19557466091345,21,0,0.0
9.393250446930596,1881.686793749918,10,0.003617394754009634,1,0,1,0,82.17081552981021,9,0,1156.4027259175891
29.113314492918665,2071.9949101461043,5,0.009354002772311108,1,0,0,0,127.33004242474877,5,0,0.0
11.691820379918713,1830.7770893676925,48,0.6491318072168266,0,0,0,0,185.8886874020664,17,1,0.0
612.6073598996198,16.502246311728197,2,0.006317815308553118,1,1,0,0,1542.3694372845318,2,1,0.0
8.220647031785804,1751.0607679184159,9,0.006764153651916861,1,0,0,0,168.0610856711988,18,0,0.0
9.783315013364817,1932.1313741417014,25,0.33226920918248265,0,0,0,0,170.51605343071478,24,1,0.0
29.033975107873776,856.0468442608621,2,0.038382098444069625,0,1,0,0,4617.826663171173,399,1,0.0
27.228637714022906,1424.8187538168054,53,0.3,0,0,0,0,172.5120151290073,7,1,0.0
17.461148535640184,2200.0591933214378,14,0.006392962454276395,1,0,0,0,140.50628260157214,25,0,0.0
44.45838126018311,3817.10959964767,6,0.0019100012613618928,1,0,0,0,139.32252360715583,18,0,0.0
58.65822110969131,1177.6507824229775,47,0.3,0,0,0,0,154.1726908640254,19,1,0.0
1629.974248145665,1.0,1,0.05480120159697871,0,0,0,0,2448.1705935280697,1,0,0.0
257.5457141273127,223.0345654060918,1,0.8363271987629748,1,1,0,0,347.9793515008268,8,1,0.0
10.687338664914641,3073.666277230549,8,7.000380875183842e-05,0,0,0,0,117.46713906720606,19,0,0.0
33.86440851332304,884.8258538810758,1,0.05257884536704278,0,0,0,0,3132.313315916257,329,1,0.0
289.3435561861808,168.30715458882543,1,0.9872427671347919,0,0,0,0,221.0905435216524,11,1,0.0
45.9751984216684,3299.869200736982,6,0.016310338626753528,1,0,0,0,58.58189540609007,19,0,0.0
37.06261940575486,4002.258646810891,13,0.01760945338695579,1,0,1,0,63.56356463443959,19,0,955.8627828434164
100.0,256.3061812486284,1,0.8318213551490445,1,0,0,0,446.4983067591904,18,1,0.0
343.57858786236136,230.70274662785667,1,1.0,1,1,0,0,363.4242274388998,24,1,0.0
32.783688892305975,4493.933115896757,2,0.030000135731425646,1,0,0,0,154.16907052142173,22,0,0.0
152.76999111387616,238.6675340764619,1,0.671847634286929,0,1,0,0,432.54766715479604,12,1,0.0
20.550527055301846,861.5456185602529,12,0.045851244668339,1,0,0,0,105.93890767102582,5,0,0.0
16.033674663890427,2615.021234641428,10,0.0036396265209784396,1,0,0,0,157.40124935970778,5,0,0.0
40.97035163283449,1087.356068744213,2,0.0,1,1,0,0,4038.03017452445,330,1,0.0
3.2114665904847435,3088.474314261809,12,0.012913838005777431,1,0,0,0,137.7242308875457,16,0,0.0
25.200534275806447,1547.729034420451,7,0.006974625156424399,1,0,0,0,180.36415994048676,15,0,0.0
423.89938530125386,247.92432183364565,1,0.8767543920412244,0,0,1,0,592.8892732387325,16,1,337.75277432030646
17.307652089512747,2144.3671198729107,20,0.6603334781025731,0,0,0,0,156.51238966407948,14,1,0.0
5.628000026691799,2219.171077990924,12,0.0037298767226313003,1,0,1,0,194.4524500801469,27,0,1019.1643112104823
12.574310661345711,4374.429300770792,6,0.023696219911041396,1,0,0,0,95.4760354896297,26,0,0.0
5.7372749263301674,2973.0234580699166,11,0.00981530558274837,1,0,1,0,190.16949344149816,16,0,687.6977029564091
8.916854771506047,4823.69731804489,4,0.024821681224523703,0,0,0,0,173.53098570490562,18,0,0.0
266.9025827066644,313.98494579069404,2,0.5,0,1,0,0,458.366669406374,16,1,0.0
21.431296908486534,1784.6976543081444,35,0.7024442527495268,1,0,0,0,78.94075631047653,25,1,0.0
55.45110499833648,3375.4116038252905,6,0.02218794003190674,1,0,1,0,153.93266939375988,20,0,1473.974722898293
10.647736396694134,2589.961273586563,7,0.009231288683301095,1,0,0,0,262.7723909184678,21,0,0.0
18.16217494334469,2599.1617347416554,9,0.0012391677171739621,1,0,0,0,109.69881535313966,22,0,0.0
1218.2609870119168,34.91010058844908,2,0.058619614508591864,0,1,0,0,2396.7927331143737,3,1,0.0
7.306346527596157,4806.355028937318,1,0.009425763474050546,1,0,1,0,133.89103930769454,11,0,1153.1599331101575
27.280329412298304,2224.7427090862257,10,0.014259789169883361,1,0,0,0,211.04809264568178,7,0,0.0
27.17292575413657,2010.6720123648045,10,0.003675084558790639,1,0,0,0,107.66779344394246,11,0,0.0
2049.6525609748533,26.65502561008688,2,0.0,0,1,0,0,2261.238010922889,2,1,0.0
14.424459679156113,7992.748341139201,8,0.001157267473197906,1,0,1,0,168.96268557971467,19,0,999.3543461864448
27.940855887369842,550.5334185365084,2,0.03965001509301476,0,1,0,0,4741.370495627155,367,1,0.0
39.085296291382434,8855.350170136713,13,0.02044969323289376,1,0,0,0,118.69415302667592,14,0,0.0
28.637687263748685,5757.003650422458,14,0.0012897610793363582,1,0,0,0,192.65294697473914,10,0,0.0
21.589929706575138,5909.471675225472,13,0.03504275316911903,1,0,0,0,209.41006618503565,6,0,0.0
375.88802727657924,165.2646992259167,2,0.672283008189335,0,0,1,0,459.77230520035823,21,1,205.12138655335826
9.769951762669425,1145.1945710945126,9,0.034139152047685896,1,0,0,0,128.14500099838443,6,0,0.0
361.4567272267125,146.08675523456316,1,0.5291420595369107,0,1,0,0,737.2004174696024,11,1,0.0
4.0507721612683865,2202.763868320147,4,0.00258593380702551,1,0,1,0,180.1226735361146,11,0,941.7331078769832
135.95812447654603,187.07790636717422,1,0.920287981564446,1,1,0,0,346.0715256950207,8,1,0.0
381.23679991376423,228.4205825186174,1,0.8201723643705554,0,0,0,0,695.8694669807237,11,1,0.0
472.04778240400253,198.33508951322503,2,0.657057824405232,1,1,0,0,473.2592234857865,24,0,0.0
11.801328943343329,5864.8124382492415,10,0.0068609353793813175,1,0,1,0,184.41074954220812,19,0,1200.9836154716604
7.902225952859681,3586.706342207954,13,0.00024669907823768924,1,0,1,0,126.47873741597098,22,0,1059.3592613690887
20.599310967545645,1750.3630775126499,40,0.7791871189686249,1,0,0,0,126.55996918699802,11,1,0.0
10.737323213413523,2829.129385616352,10,0.0021624550728469904,1,1,0,0,137.2815555490949,18,0,0.0
27.299098298410627,5405.545823391829,10,0.006665750627999516,1,0,1,0,143.65820649739373,29,0,1042.3021642434092
49.43576863476597,3292.7723593825494,49,0.3,1,0,0,0,234.89204483189945,12,1,0.0
11.243704823293893,4226.12903984931,10,0.035660588182362486,1,0,0,0,102.26095388541938,16,0,0.0
31.65078007471665,837.1663689080718,2,0.06835997916183228,0,0,0,0,5511.051874320113,299,1,0.0
27.00765055227827,1406.5108946504708,11,0.0001244834298473619,1,0,1,0,213.55275798275176,12,0,1339.205099063818
7.993581368029715,3328.11596253399,7,0.0022827127406813545,1,0,0,0,151.32080778682632,9,1,0.0
6.562663891286716,5306.373274315238,9,0.01982014126712822,1,0,0,0,73.87003409522343,17,1,0.0
11.560006328787935,9608.095523239856,6,0.01149902461449853,1,0,0,0,130.21333443980114,16,0,0.0
333.7948391623318,147.4530717670288,2,1.0,0,1,0,0,100.0,8,1,0.0
7.708095407285235,1622.999226636558,9,0.01037673969183622,1,0,0,0,114.3497831935768,20,0,0.0
12.691273565904723,2674.7307074651235,8,0.028744941687359075,1,0,0,0,148.5812398921488,28,0,0.0
15.02556947429148,2022.8418854446838,8,0.007793945912106676,1,0,0,0,110.90647897263875,25,1,0.0
31.883613772295146,580.8047273714649,1,0.03786244584116785,1,1,0,0,6538.085388967518,310,1,0.0
2790.827048539952,1.0,1,0.01322237731479372,0,1,0,0,1849.1775224627806,3,1,0.0
6.0849124323217865,2903.801879124659,7,0.0005794828675828353,1,0,0,0,123.01962180563619,9,0,0.0
446.7398023897523,205.22644986716196,1,0.7730747828153219,0,0,0,0,163.48949242935177,18,1,0.0
13.600990179000785,3432.9968489951575,2,0.00498454816508983,1,0,1,0,71.08536668062416,23,0,1395.4181705998806
24.949250160736817,2642.4674208783626,1,0.0022814835534598634,1,0,0,0,178.52525556186023,18,0,0.0
10.010640353021476,3524.7439226008423,8,0.021359345402871842,1,0,0,0,228.19432459479648,14,0,0.0
1634.179713405376,1.0,1,0.11769788245661116,0,1,0,0,2982.6491048862763,4,1,0.0
25.04622338256195,3078.0491501312304,11,0.002025779242305398,1,0,1,0,165.355530108354,22,0,754.3961052290696
13.87132114769244,1390.2682279908636,42,0.8270490825863664,0,0,0,0,140.38001250796538,10,1,0.0
205.6624429680633,190.04874880402363,2,0.652401155407478,0,0,0,0,691.302392111804,23,1,0.0
13.941305786400013,3305.8247420060493,11,0.0384894890561174,1,0,0,0,235.2623392490334,12,0,0.0
16.108239293581214,1824.3039510836502,9,0.020498870455845086,1,0,1,0,131.60252582105267,6,0,363.04071879442
27.521457731845363,935.4295110240804,2,0.03494585442294211,1,0,0,0,5548.479169141077,241,1,0.0
6.865572969772896,3360.1251335448337,2,0.005042504806820177,1,0,0,0,83.470941280786,5,0,0.0
227.80024391335985,302.747909537443,1,0.6805913201115098,0,0,0,0,350.07866052698967,25,1,0.0
14.640518583870708,2962.7161157563587,3,0.005198478884731197,1,0,0,0,155.27412853841759,18,0,0.0
13.215685247377836,2810.3950997555767,42,0.7429061339355806,1,0,0,0,163.160237477622,7,1,0.0
17.310792719255637,2079.3602900935975,5,0.036706565936698604,1,0,1,0,145.88903553616024,20,0,1475.8424116355252
8.688677023517794,5023.5316345786605,6,0.0006622259773362784,1,0,1,0,146.73433245908515,25,1,765.6650327926388
12.363702021615364,2026.1109868129286,7,0.0052531173215051045,1,0,0,0,157.47866240626894,16,0,0.0
11.01758781167038,1471.2544545348105,8,0.002921164539873958,1,0,0,0,132.4815914706383,6,0,0.0
435.2537198916775,222.92818702742653,1,0.8803470519918022,0,1,0,0,480.9832063503257,25,1,0.0
14.593601611295076,3007.862454639856,3,0.00040995933533211467,1,0,0,0,153.78497863720125,18,0,0.0
6.612142445296241,2821.919413377118,14,0.0018704894525798117,1,0,0,0,154.14865846166285,19,0,0.0
328.2161883572102,278.3749342848793,1,0.6256689436655734,0,1,0,0,498.33040802510527,11,1,0.0
14.047220473023291,4048.4355815218855,2,0.0005021112675855286,1,0,0,0,25.740528949234246,8,0,0.0
6.448588247114711,1215.3388520348283,10,0.006173718707683953,1,0,1,0,158.45679233818052,7,0,497.69493929002664
39.494643122856246,305.30336111372867,1,0.03325679928021612,1,0,0,0,4305.012303145749,288,1,0.0
10.500823903332934,941.5913917022,1,0.006922031960394361,1,0,0,0,165.13809452046254,9,0,0.0
25.681307447277746,3889.5862445757907,9,0.0033532269755189694,1,0,0,0,124.79545069900333,17,0,0.0
55.88163039790496,800.3898336014543,23,0.6337230757228361,0,0,0,0,124.03810788909765,28,1,0.0
196.5648719277969,156.86711696367425,1,0.6353775140533234,0,1,0,0,126.53517000065432,15,1,0.0
9.826336326212072,3223.3052008425693,6,0.011383048152071957,1,0,0,0,116.89622377648055,29,0,0.0
5.300099565502691,905.4607312484549,4,0.0024617149716244274,1,0,0,0,67.01314095535135,27,0,0.0
40.74260847785101,944.1872649732701,1,0.061814921675654735,0,0,0,0,3671.247473162148,221,1,0.0
6.880501265717424,6109.087563070555,5,0.012302187314564861,1,0,1,0,50.424070726063945,19,0,1126.6486063986795
12.184259885662557,4136.22580126875,9,0.001021543884499072,1,0,0,0,134.11673846173125,28,0,0.0
10.565322767537252,3899.996923856181,13,0.015255886941964739,1,0,0,0,201.0799317791579,12,0,0.0
30.72866477173567,971.5592436597898,1,0.05707337198676732,1,1,0,0,5441.921960839552,324,1,0.0
271.17712905188426,193.16090185979272,1,0.9234791087619278,0,1,0,0,540.8686322203989,19,1,0.0
195.48288173076006,224.43940252574563,2,0.7271183487931567,0,0,0,0,381.78710708851617,19,1,0.0
6.076840444958548,4304.784716699062,2,5.992761504975655e-05,1,0,1,0,21.598636919484363,9,0,958.3302600500001
34.37647753521354,4066.210232348491,14,0.0010663050791807533,1,0,0,0,138.84917525767167,9,0,0.0
364.2330729103017,246.43173836611714,2,1.0,0,1,0,0,439.5164603604804,12,1,0.0
6.659583633928279,2914.5705413330957,3,0.027350461292480838,1,0,0,0,91.46072627548102,18,0,0.0
16.737967805584578,598.6918887782372,1,0.09132055450819732,0,1,0,0,5404.570572644937,230,1,0.0
33.747972298867595,2082.346577291002,6,0.0023255417617597885,1,0,1,0,215.77275292203842,11,0,492.0207569578869
60.0,1885.6280158787652,4,0.0030959873825087752,1,0,1,0,83.55669666767837,14,0,1101.7662750936563
38.49310199901662,3150.3680295602726,14,0.0026560247760437734,1,0,0,0,169.58548871821813,12,0,0.0
1105.1796979545832,23.51254643830491,3,0.11893398061348118,0,0,0,0,2217.3785424693892,2,1,0.0
381.03188270464955,229.8584840831525,2,0.6896412306761266,0,1,0,0,392.37762640077165,15,1,0.0
39.3902558923511,1426.64320060036,6,0.028536225949308398,1,0,1,0,184.5980496662844,27,0,229.81705319550855
7.764307254167797,3032.664538317539,13,0.0075314919347511475,1,0,0,0,196.18392812439316,15,0,0.0
4.627608390551505,3189.902675795243,8,0.006137635522804834,1,0,1,0,87.61640675071997,27,1,710.0782190913509
1.9046935588155034,3080.6390701020964,6,0.005416370266235172,1,0,0,0,184.55510980742832,24,0,0.0
23.926555241403186,1353.1062451482524,21,0.3,0,0,0,0,186.5476672104983,7,1,0.0
34.19056149683797,1890.6828490252344,32,0.8809658467604947,0,1,0,0,239.42333072399506,14,1,0.0
19.409414939827105,4015.850106085326,14,0.0120089632451236,1,0,0,0,164.25530544992577,6,0,0.0
7.860567364548431,3736.2962808037337,6,0.0019640637935473032,1,0,0,0,26.938034003513962,10,0,0.0
17.45879942682999,3811.99213116294,8,0.008776646446439863,1,0,0,0,151.887644045061,28,0,0.0
22.235976069510457,2785.1680058942547,4,0.008343818936818162,0,0,1,0,186.61817049120748,29,0,635.0280308387204
60.0,825.6801253179574,5,2.860590407352372e-05,1,0,1,0,204.60237981475177,21,0,827.7364460820511
36.29358515228589,914.0540907003365,2,0.03474195807643993,0,0,0,0,4687.662300001898,245,1,0.0
18.676371818484064,1839.7646993264198,9,0.01647137335691553,1,0,1,0,170.5475048062979,7,0,785.9982362629851
6.947653530106651,3276.945501948357,12,0.006252661276076125,1,0,1,0,207.1274690652382,21,0,429.6943745325764
26.4905983121584,6469.857115957635,9,0.01025337034672161,1,0,1,0,184.94006878172297,12,0,946.0991783307744
3.070234061760753,1957.6024913850586,7,0.008388598865598437,1,0,0,0,169.87736942045896,20,0,0.0
17.72854653397659,727.0982110635332,2,0.048830609851810654,1,1,0,0,4331.974333810265,283,1,0.0
7.078594540552901,2447.1029773764008,6,0.03165936777514085,1,0,0,0,67.68872542773723,17,0,0.0
2131.668073897197,29.14705840515161,1,0.06325132436326458,1,0,0,0,2255.4931830594746,2,1,0.0
12.902126847504258,5399.3342511374885,1,0.0031692799437926557,1,0,1,0,204.38366014724085,9,0,1103.2752152400021
25.921599622267607,2664.2025183834044,2,0.017017435309973777,1,0,0,0,128.42018104591446,17,0,0.0
1157.5906403053257,2.000281536463058,1,0.10535425072765797,0,1,0,0,3182.039799299616,3,1,0.0
12.9906093548151,3723.536286237104,1,0.014259537112002172,1,0,0,0,161.43256558078036,21,0,0.0
25.615265589726697,623.4420543536635,2,0.040834174106861215,1,0,0,0,4962.930440466908,291,1,0.0
11.324404021023653,2015.3874622455792,9,0.012678442164207271,1,0,0,0,238.70316932035928,22,0,0.0
28.632065135475056,2519.8527057750243,39,0.6652677547781104,0,0,0,0,180.00119723462072,21,1,0.0
11.352772050135533,1536.0585924897518,53,0.8122707060917637,0,0,0,0,151.8761627570377,19,0,0.0
9.914816416379788,7402.244878138161,4,0.013429712339517546,1,0,0,0,108.15675340162721,14,0,0.0
10.967300174673463,4161.694667209854,10,0.023710030699209787,1,0,0,0,146.49631448124765,20,0,0.0
2.9060476727758178,2312.6608201295085,14,0.007101602610076615,1,0,0,0,128.50247486320592,9,0,0.0
293.07892448305097,140.42631512156578,1,0.8307575724870152,1,1,0,0,272.0162702764071,22,1,0.0
4.024096518350831,2145.0376055458555,10,0.002346791022214646,1,0,1,0,162.67423407044365,29,0,1284.0295604330236
2912.425681716031,11.848273161602416,2,0.05679725495173367,0,1,1,0,2328.374329730569,4,1,70.45201178506372
7.23103775738,1962.9414747727426,7,0.012127935954038301,1,0,0,0,99.95881195044225,16,0,0.0
25.651152631881367,800.0,30,0.9950496441987235,0,1,0,0,132.49578830903454,22,1,0.0
30.884465525088732,2294.0599135336274,12,0.011171491207989772,1,0,0,0,178.695918988243,23,0,0.0
19.4216567436221,3063.0613838645654,7,0.011893678052539063,1,0,1,0,131.9070853299139,5,0,758.5118526577565
24.914370591265353,918.8596898356137,2,0.03399463473799184,0,0,0,0,5786.406610939201,376,1,0.0
9.09342742193371,3481.0639486561267,3,0.0050727216179393955,1,0,0,0,142.50301270989152,13,0,0.0
8.781165634964381,6230.681548861816,4,0.04892142763000995,1,0,0,0,67.67913691627803,24,0,0.0
8.659060582647522,3835.468673960208,7,0.007177404942282992,1,0,0,0,142.16077968076604,16,1,0.0
